code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,table,endpoint,topic
SAPCE2-5,05000,Arkansas,2011,Dollars,0,669,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2012,Dollars,0,684,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2013,Dollars,0,706,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2014,Dollars,0,736,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2015,Dollars,0,775,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2016,Dollars,0,818,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2017,Dollars,0,855,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2018,Dollars,0,894,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2019,Dollars,0,918,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2020,Dollars,0,1050,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2021,Dollars,0,1226,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,05000,Arkansas,2022,Dollars,0,1283,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,1997,Dollars,0,547,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,1998,Dollars,0,592,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,1999,Dollars,0,663,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2000,Dollars,0,745,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2001,Dollars,0,784,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2002,Dollars,0,812,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2003,Dollars,0,840,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2004,Dollars,0,897,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2005,Dollars,0,955,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2006,Dollars,0,997,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2007,Dollars,0,981,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2008,Dollars,0,871,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2009,Dollars,0,772,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2010,Dollars,0,782,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2011,Dollars,0,793,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2012,Dollars,0,798,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2013,Dollars,0,812,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2014,Dollars,0,843,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2015,Dollars,0,895,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2016,Dollars,0,916,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2017,Dollars,0,952,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2018,Dollars,0,1027,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2019,Dollars,0,1038,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2020,Dollars,0,1113,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2021,Dollars,0,1372,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,06000,California,2022,Dollars,0,1481,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,1997,Dollars,0,754,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,1998,Dollars,0,807,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,1999,Dollars,0,874,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2000,Dollars,0,948,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2001,Dollars,0,969,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2002,Dollars,0,969,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2003,Dollars,0,961,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2004,Dollars,0,1027,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2005,Dollars,0,1088,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2006,Dollars,0,1112,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2007,Dollars,0,1118,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2008,Dollars,0,1044,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2009,Dollars,0,898,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2010,Dollars,0,885,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2011,Dollars,0,902,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2012,Dollars,0,918,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2013,Dollars,0,962,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2014,Dollars,0,1010,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2015,Dollars,0,1067,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2016,Dollars,0,1119,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2017,Dollars,0,1179,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2018,Dollars,0,1232,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2019,Dollars,0,1265,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2020,Dollars,0,1395,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2021,Dollars,0,1656,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,08000,Colorado,2022,Dollars,0,1775,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,1997,Dollars,0,652,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,1998,Dollars,0,703,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,1999,Dollars,0,752,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2000,Dollars,0,842,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2001,Dollars,0,891,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2002,Dollars,0,959,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2003,Dollars,0,996,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2004,Dollars,0,1083,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2005,Dollars,0,1137,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2006,Dollars,0,1160,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2007,Dollars,0,1179,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2008,Dollars,0,1106,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2009,Dollars,0,960,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2010,Dollars,0,954,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2011,Dollars,0,961,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2012,Dollars,0,976,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2013,Dollars,0,1021,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2014,Dollars,0,1064,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2015,Dollars,0,1088,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2016,Dollars,0,1132,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2017,Dollars,0,1155,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2018,Dollars,0,1196,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2019,Dollars,0,1229,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2020,Dollars,0,1321,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2021,Dollars,0,1540,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,09000,Connecticut,2022,Dollars,0,1622,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,1997,Dollars,0,693,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,1998,Dollars,0,744,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,1999,Dollars,0,818,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2000,Dollars,0,871,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2001,Dollars,0,903,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2002,Dollars,0,978,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2003,Dollars,0,1018,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2004,Dollars,0,1117,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2005,Dollars,0,1161,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2006,Dollars,0,1139,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2007,Dollars,0,1097,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2008,Dollars,0,992,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2009,Dollars,0,877,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2010,Dollars,0,886,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2011,Dollars,0,889,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2012,Dollars,0,909,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2013,Dollars,0,932,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2014,Dollars,0,950,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2015,Dollars,0,1006,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2016,Dollars,0,1045,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2017,Dollars,0,1065,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2018,Dollars,0,1112,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2019,Dollars,0,1132,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2020,Dollars,0,1208,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2021,Dollars,0,1450,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,10000,Delaware,2022,Dollars,0,1529,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,1997,Dollars,0,691,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,1998,Dollars,0,743,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,1999,Dollars,0,849,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2000,Dollars,0,913,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2001,Dollars,0,893,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2002,Dollars,0,909,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2003,Dollars,0,976,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2004,Dollars,0,1093,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2005,Dollars,0,1185,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2006,Dollars,0,1257,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2007,Dollars,0,1198,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2008,Dollars,0,1097,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2009,Dollars,0,921,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2010,Dollars,0,886,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2011,Dollars,0,959,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2012,Dollars,0,997,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2013,Dollars,0,1059,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2014,Dollars,0,1136,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2015,Dollars,0,1173,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2016,Dollars,0,1257,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2017,Dollars,0,1289,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2018,Dollars,0,1355,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2019,Dollars,0,1422,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2020,Dollars,0,1490,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2021,Dollars,0,1664,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,11000,District of Columbia,2022,Dollars,0,1727,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,1997,Dollars,0,685,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,1998,Dollars,0,742,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,1999,Dollars,0,790,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2000,Dollars,0,833,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2001,Dollars,0,879,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2002,Dollars,0,914,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2003,Dollars,0,948,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2004,Dollars,0,1039,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2005,Dollars,0,1146,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2006,Dollars,0,1187,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2007,Dollars,0,1111,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2008,Dollars,0,984,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2009,Dollars,0,863,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2010,Dollars,0,864,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2011,Dollars,0,895,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2012,Dollars,0,934,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2013,Dollars,0,985,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2014,Dollars,0,1053,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2015,Dollars,0,1115,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2016,Dollars,0,1153,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2017,Dollars,0,1191,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2018,Dollars,0,1264,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2019,Dollars,0,1290,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2020,Dollars,0,1434,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2021,Dollars,0,1657,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,12000,Florida,2022,Dollars,0,1737,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,1997,Dollars,0,630,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,1998,Dollars,0,659,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,1999,Dollars,0,713,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2000,Dollars,0,736,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2001,Dollars,0,746,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2002,Dollars,0,754,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2003,Dollars,0,787,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2004,Dollars,0,822,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2005,Dollars,0,848,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2006,Dollars,0,865,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2007,Dollars,0,843,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2008,Dollars,0,754,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2009,Dollars,0,670,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2010,Dollars,0,679,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2011,Dollars,0,670,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2012,Dollars,0,685,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2013,Dollars,0,699,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2014,Dollars,0,730,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2015,Dollars,0,771,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2016,Dollars,0,800,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2017,Dollars,0,839,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2018,Dollars,0,884,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2019,Dollars,0,939,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2020,Dollars,0,1061,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2021,Dollars,0,1220,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,13000,Georgia,2022,Dollars,0,1278,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,1997,Dollars,0,485,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,1998,Dollars,0,489,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,1999,Dollars,0,530,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2000,Dollars,0,571,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2001,Dollars,0,620,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2002,Dollars,0,653,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2003,Dollars,0,721,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2004,Dollars,0,799,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2005,Dollars,0,885,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2006,Dollars,0,906,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2007,Dollars,0,902,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2008,Dollars,0,857,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2009,Dollars,0,772,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2010,Dollars,0,764,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2011,Dollars,0,766,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2012,Dollars,0,778,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2013,Dollars,0,796,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2014,Dollars,0,832,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
SAPCE2-5,15000,Hawaii,2015,Dollars,0,867,SAPCE2,5,Per capita personal consumption expenditures: Furnishings and durable household equipment
