code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
CAGDP9-79,17000,Illinois,2019,Thousands of chained 2017 dollars,3,24515998,,CAGDP9,79,Accommodation and food services
CAGDP9-79,17000,Illinois,2020,Thousands of chained 2017 dollars,3,18165944,,CAGDP9,79,Accommodation and food services
CAGDP9-79,17000,Illinois,2021,Thousands of chained 2017 dollars,3,22527843,,CAGDP9,79,Accommodation and food services
CAGDP9-79,17000,Illinois,2022,Thousands of chained 2017 dollars,3,25500875,,CAGDP9,79,Accommodation and food services
CAGDP9-79,18000,Indiana,2017,Thousands of chained 2017 dollars,3,9495706,,CAGDP9,79,Accommodation and food services
CAGDP9-79,18000,Indiana,2018,Thousands of chained 2017 dollars,3,9940811,,CAGDP9,79,Accommodation and food services
CAGDP9-79,18000,Indiana,2019,Thousands of chained 2017 dollars,3,9093681,,CAGDP9,79,Accommodation and food services
CAGDP9-79,18000,Indiana,2020,Thousands of chained 2017 dollars,3,7750385,,CAGDP9,79,Accommodation and food services
CAGDP9-79,18000,Indiana,2021,Thousands of chained 2017 dollars,3,9564533,,CAGDP9,79,Accommodation and food services
CAGDP9-79,18000,Indiana,2022,Thousands of chained 2017 dollars,3,10074831,,CAGDP9,79,Accommodation and food services
CAGDP9-79,19000,Iowa,2017,Thousands of chained 2017 dollars,3,4299455,,CAGDP9,79,Accommodation and food services
CAGDP9-79,19000,Iowa,2018,Thousands of chained 2017 dollars,3,4254729,,CAGDP9,79,Accommodation and food services
CAGDP9-79,19000,Iowa,2019,Thousands of chained 2017 dollars,3,4301543,,CAGDP9,79,Accommodation and food services
CAGDP9-79,19000,Iowa,2020,Thousands of chained 2017 dollars,3,3479494,,CAGDP9,79,Accommodation and food services
CAGDP9-79,19000,Iowa,2021,Thousands of chained 2017 dollars,3,4193156,,CAGDP9,79,Accommodation and food services
CAGDP9-79,19000,Iowa,2022,Thousands of chained 2017 dollars,3,4214526,,CAGDP9,79,Accommodation and food services
CAGDP9-79,20000,Kansas,2017,Thousands of chained 2017 dollars,3,4058687,,CAGDP9,79,Accommodation and food services
CAGDP9-79,20000,Kansas,2018,Thousands of chained 2017 dollars,3,4051701,,CAGDP9,79,Accommodation and food services
CAGDP9-79,20000,Kansas,2019,Thousands of chained 2017 dollars,3,3996528,,CAGDP9,79,Accommodation and food services
CAGDP9-79,20000,Kansas,2020,Thousands of chained 2017 dollars,3,3447620,,CAGDP9,79,Accommodation and food services
CAGDP9-79,20000,Kansas,2021,Thousands of chained 2017 dollars,3,3997936,,CAGDP9,79,Accommodation and food services
CAGDP9-79,20000,Kansas,2022,Thousands of chained 2017 dollars,3,4422309,,CAGDP9,79,Accommodation and food services
CAGDP9-79,21000,Kentucky,2017,Thousands of chained 2017 dollars,3,6589802,,CAGDP9,79,Accommodation and food services
CAGDP9-79,21000,Kentucky,2018,Thousands of chained 2017 dollars,3,6213136,,CAGDP9,79,Accommodation and food services
CAGDP9-79,21000,Kentucky,2019,Thousands of chained 2017 dollars,3,6488207,,CAGDP9,79,Accommodation and food services
CAGDP9-79,21000,Kentucky,2020,Thousands of chained 2017 dollars,3,5256211,,CAGDP9,79,Accommodation and food services
CAGDP9-79,21000,Kentucky,2021,Thousands of chained 2017 dollars,3,6617202,,CAGDP9,79,Accommodation and food services
CAGDP9-79,21000,Kentucky,2022,Thousands of chained 2017 dollars,3,6866392,,CAGDP9,79,Accommodation and food services
CAGDP9-79,22000,Louisiana,2017,Thousands of chained 2017 dollars,3,8995097,,CAGDP9,79,Accommodation and food services
CAGDP9-79,22000,Louisiana,2018,Thousands of chained 2017 dollars,3,8525942,,CAGDP9,79,Accommodation and food services
CAGDP9-79,22000,Louisiana,2019,Thousands of chained 2017 dollars,3,7795102,,CAGDP9,79,Accommodation and food services
CAGDP9-79,22000,Louisiana,2020,Thousands of chained 2017 dollars,3,6173061,,CAGDP9,79,Accommodation and food services
CAGDP9-79,22000,Louisiana,2021,Thousands of chained 2017 dollars,3,7190763,,CAGDP9,79,Accommodation and food services
CAGDP9-79,22000,Louisiana,2022,Thousands of chained 2017 dollars,3,7640410,,CAGDP9,79,Accommodation and food services
CAGDP9-79,23000,Maine,2017,Thousands of chained 2017 dollars,3,2841635,,CAGDP9,79,Accommodation and food services
CAGDP9-79,23000,Maine,2018,Thousands of chained 2017 dollars,3,2928971,,CAGDP9,79,Accommodation and food services
CAGDP9-79,23000,Maine,2019,Thousands of chained 2017 dollars,3,2969962,,CAGDP9,79,Accommodation and food services
CAGDP9-79,23000,Maine,2020,Thousands of chained 2017 dollars,3,2063664,,CAGDP9,79,Accommodation and food services
CAGDP9-79,23000,Maine,2021,Thousands of chained 2017 dollars,3,2907039,,CAGDP9,79,Accommodation and food services
CAGDP9-79,23000,Maine,2022,Thousands of chained 2017 dollars,3,3156524,,CAGDP9,79,Accommodation and food services
CAGDP9-79,24000,Maryland,2017,Thousands of chained 2017 dollars,3,11309885,,CAGDP9,79,Accommodation and food services
CAGDP9-79,24000,Maryland,2018,Thousands of chained 2017 dollars,3,11358774,,CAGDP9,79,Accommodation and food services
CAGDP9-79,24000,Maryland,2019,Thousands of chained 2017 dollars,3,11979301,,CAGDP9,79,Accommodation and food services
CAGDP9-79,24000,Maryland,2020,Thousands of chained 2017 dollars,3,8297731,,CAGDP9,79,Accommodation and food services
CAGDP9-79,24000,Maryland,2021,Thousands of chained 2017 dollars,3,9933113,,CAGDP9,79,Accommodation and food services
CAGDP9-79,24000,Maryland,2022,Thousands of chained 2017 dollars,3,10884940,,CAGDP9,79,Accommodation and food services
CAGDP9-79,25000,Massachusetts,2017,Thousands of chained 2017 dollars,3,15996517,,CAGDP9,79,Accommodation and food services
CAGDP9-79,25000,Massachusetts,2018,Thousands of chained 2017 dollars,3,16381450,,CAGDP9,79,Accommodation and food services
CAGDP9-79,25000,Massachusetts,2019,Thousands of chained 2017 dollars,3,17311695,,CAGDP9,79,Accommodation and food services
CAGDP9-79,25000,Massachusetts,2020,Thousands of chained 2017 dollars,3,11476513,,CAGDP9,79,Accommodation and food services
CAGDP9-79,25000,Massachusetts,2021,Thousands of chained 2017 dollars,3,14415223,,CAGDP9,79,Accommodation and food services
CAGDP9-79,25000,Massachusetts,2022,Thousands of chained 2017 dollars,3,16431518,,CAGDP9,79,Accommodation and food services
CAGDP9-79,26000,Michigan,2017,Thousands of chained 2017 dollars,3,14736035,,CAGDP9,79,Accommodation and food services
CAGDP9-79,26000,Michigan,2018,Thousands of chained 2017 dollars,3,15184718,,CAGDP9,79,Accommodation and food services
CAGDP9-79,26000,Michigan,2019,Thousands of chained 2017 dollars,3,14563592,,CAGDP9,79,Accommodation and food services
CAGDP9-79,26000,Michigan,2020,Thousands of chained 2017 dollars,3,10135975,,CAGDP9,79,Accommodation and food services
CAGDP9-79,26000,Michigan,2021,Thousands of chained 2017 dollars,3,12689340,,CAGDP9,79,Accommodation and food services
CAGDP9-79,26000,Michigan,2022,Thousands of chained 2017 dollars,3,14360321,,CAGDP9,79,Accommodation and food services
CAGDP9-79,27000,Minnesota,2017,Thousands of chained 2017 dollars,3,8934381,,CAGDP9,79,Accommodation and food services
CAGDP9-79,27000,Minnesota,2018,Thousands of chained 2017 dollars,3,8867081,,CAGDP9,79,Accommodation and food services
CAGDP9-79,27000,Minnesota,2019,Thousands of chained 2017 dollars,3,8878725,,CAGDP9,79,Accommodation and food services
CAGDP9-79,27000,Minnesota,2020,Thousands of chained 2017 dollars,3,6625667,,CAGDP9,79,Accommodation and food services
CAGDP9-79,27000,Minnesota,2021,Thousands of chained 2017 dollars,3,7973532,,CAGDP9,79,Accommodation and food services
CAGDP9-79,27000,Minnesota,2022,Thousands of chained 2017 dollars,3,8757721,,CAGDP9,79,Accommodation and food services
CAGDP9-79,28000,Mississippi,2017,Thousands of chained 2017 dollars,3,4500303,,CAGDP9,79,Accommodation and food services
CAGDP9-79,28000,Mississippi,2018,Thousands of chained 2017 dollars,3,4528499,,CAGDP9,79,Accommodation and food services
CAGDP9-79,28000,Mississippi,2019,Thousands of chained 2017 dollars,3,4567051,,CAGDP9,79,Accommodation and food services
CAGDP9-79,28000,Mississippi,2020,Thousands of chained 2017 dollars,3,3972062,,CAGDP9,79,Accommodation and food services
CAGDP9-79,28000,Mississippi,2021,Thousands of chained 2017 dollars,3,4714328,,CAGDP9,79,Accommodation and food services
CAGDP9-79,28000,Mississippi,2022,Thousands of chained 2017 dollars,3,4943824,,CAGDP9,79,Accommodation and food services
CAGDP9-79,29000,Missouri,2017,Thousands of chained 2017 dollars,3,9142022,,CAGDP9,79,Accommodation and food services
CAGDP9-79,29000,Missouri,2018,Thousands of chained 2017 dollars,3,9401050,,CAGDP9,79,Accommodation and food services
CAGDP9-79,29000,Missouri,2019,Thousands of chained 2017 dollars,3,9787364,,CAGDP9,79,Accommodation and food services
CAGDP9-79,29000,Missouri,2020,Thousands of chained 2017 dollars,3,7579720,,CAGDP9,79,Accommodation and food services
CAGDP9-79,29000,Missouri,2021,Thousands of chained 2017 dollars,3,9308175,,CAGDP9,79,Accommodation and food services
CAGDP9-79,29000,Missouri,2022,Thousands of chained 2017 dollars,3,9757117,,CAGDP9,79,Accommodation and food services
CAGDP9-79,30000,Montana,2017,Thousands of chained 2017 dollars,3,1859235,,CAGDP9,79,Accommodation and food services
CAGDP9-79,30000,Montana,2018,Thousands of chained 2017 dollars,3,1899475,,CAGDP9,79,Accommodation and food services
CAGDP9-79,30000,Montana,2019,Thousands of chained 2017 dollars,3,1980519,,CAGDP9,79,Accommodation and food services
CAGDP9-79,30000,Montana,2020,Thousands of chained 2017 dollars,3,1730409,,CAGDP9,79,Accommodation and food services
CAGDP9-79,30000,Montana,2021,Thousands of chained 2017 dollars,3,2244584,,CAGDP9,79,Accommodation and food services
CAGDP9-79,30000,Montana,2022,Thousands of chained 2017 dollars,3,2418827,,CAGDP9,79,Accommodation and food services
CAGDP9-79,31000,Nebraska,2017,Thousands of chained 2017 dollars,3,2680339,,CAGDP9,79,Accommodation and food services
CAGDP9-79,31000,Nebraska,2018,Thousands of chained 2017 dollars,3,2729747,,CAGDP9,79,Accommodation and food services
CAGDP9-79,31000,Nebraska,2019,Thousands of chained 2017 dollars,3,2809874,,CAGDP9,79,Accommodation and food services
CAGDP9-79,31000,Nebraska,2020,Thousands of chained 2017 dollars,3,2293724,,CAGDP9,79,Accommodation and food services
CAGDP9-79,31000,Nebraska,2021,Thousands of chained 2017 dollars,3,2701033,,CAGDP9,79,Accommodation and food services
CAGDP9-79,31000,Nebraska,2022,Thousands of chained 2017 dollars,3,2930658,,CAGDP9,79,Accommodation and food services
CAGDP9-79,32000,Nevada,2017,Thousands of chained 2017 dollars,3,23190869,,CAGDP9,79,Accommodation and food services
CAGDP9-79,32000,Nevada,2018,Thousands of chained 2017 dollars,3,22805517,,CAGDP9,79,Accommodation and food services
CAGDP9-79,32000,Nevada,2019,Thousands of chained 2017 dollars,3,23115982,,CAGDP9,79,Accommodation and food services
CAGDP9-79,32000,Nevada,2020,Thousands of chained 2017 dollars,3,15591706,,CAGDP9,79,Accommodation and food services
CAGDP9-79,32000,Nevada,2021,Thousands of chained 2017 dollars,3,19798391,,CAGDP9,79,Accommodation and food services
CAGDP9-79,32000,Nevada,2022,Thousands of chained 2017 dollars,3,22178055,,CAGDP9,79,Accommodation and food services
CAGDP9-79,33000,New Hampshire,2017,Thousands of chained 2017 dollars,3,3053898,,CAGDP9,79,Accommodation and food services
CAGDP9-79,33000,New Hampshire,2018,Thousands of chained 2017 dollars,3,3233064,,CAGDP9,79,Accommodation and food services
CAGDP9-79,33000,New Hampshire,2019,Thousands of chained 2017 dollars,3,3168417,,CAGDP9,79,Accommodation and food services
CAGDP9-79,33000,New Hampshire,2020,Thousands of chained 2017 dollars,3,2637569,,CAGDP9,79,Accommodation and food services
CAGDP9-79,33000,New Hampshire,2021,Thousands of chained 2017 dollars,3,3103159,,CAGDP9,79,Accommodation and food services
CAGDP9-79,33000,New Hampshire,2022,Thousands of chained 2017 dollars,3,3405994,,CAGDP9,79,Accommodation and food services
CAGDP9-79,34000,New Jersey,2017,Thousands of chained 2017 dollars,3,14361533,,CAGDP9,79,Accommodation and food services
CAGDP9-79,34000,New Jersey,2018,Thousands of chained 2017 dollars,3,14651572,,CAGDP9,79,Accommodation and food services
CAGDP9-79,34000,New Jersey,2019,Thousands of chained 2017 dollars,3,15047137,,CAGDP9,79,Accommodation and food services
CAGDP9-79,34000,New Jersey,2020,Thousands of chained 2017 dollars,3,10535174,,CAGDP9,79,Accommodation and food services
CAGDP9-79,34000,New Jersey,2021,Thousands of chained 2017 dollars,3,14231942,,CAGDP9,79,Accommodation and food services
CAGDP9-79,34000,New Jersey,2022,Thousands of chained 2017 dollars,3,15419833,,CAGDP9,79,Accommodation and food services
CAGDP9-79,35000,New Mexico,2017,Thousands of chained 2017 dollars,3,3266162,,CAGDP9,79,Accommodation and food services
CAGDP9-79,35000,New Mexico,2018,Thousands of chained 2017 dollars,3,3419696,,CAGDP9,79,Accommodation and food services
CAGDP9-79,35000,New Mexico,2019,Thousands of chained 2017 dollars,3,3667359,,CAGDP9,79,Accommodation and food services
CAGDP9-79,35000,New Mexico,2020,Thousands of chained 2017 dollars,3,2856235,,CAGDP9,79,Accommodation and food services
CAGDP9-79,35000,New Mexico,2021,Thousands of chained 2017 dollars,3,3532162,,CAGDP9,79,Accommodation and food services
CAGDP9-79,35000,New Mexico,2022,Thousands of chained 2017 dollars,3,3668837,,CAGDP9,79,Accommodation and food services
CAGDP9-79,36000,New York,2017,Thousands of chained 2017 dollars,3,45525368,,CAGDP9,79,Accommodation and food services
CAGDP9-79,36000,New York,2018,Thousands of chained 2017 dollars,3,49832195,,CAGDP9,79,Accommodation and food services
CAGDP9-79,36000,New York,2019,Thousands of chained 2017 dollars,3,50306352,,CAGDP9,79,Accommodation and food services
CAGDP9-79,36000,New York,2020,Thousands of chained 2017 dollars,3,31606220,,CAGDP9,79,Accommodation and food services
CAGDP9-79,36000,New York,2021,Thousands of chained 2017 dollars,3,41777671,,CAGDP9,79,Accommodation and food services
CAGDP9-79,36000,New York,2022,Thousands of chained 2017 dollars,3,45519086,,CAGDP9,79,Accommodation and food services
CAGDP9-79,37000,North Carolina,2017,Thousands of chained 2017 dollars,3,16159852,,CAGDP9,79,Accommodation and food services
CAGDP9-79,37000,North Carolina,2018,Thousands of chained 2017 dollars,3,16409869,,CAGDP9,79,Accommodation and food services
CAGDP9-79,37000,North Carolina,2019,Thousands of chained 2017 dollars,3,16945229,,CAGDP9,79,Accommodation and food services
CAGDP9-79,37000,North Carolina,2020,Thousands of chained 2017 dollars,3,13659507,,CAGDP9,79,Accommodation and food services
CAGDP9-79,37000,North Carolina,2021,Thousands of chained 2017 dollars,3,16207936,,CAGDP9,79,Accommodation and food services
CAGDP9-79,37000,North Carolina,2022,Thousands of chained 2017 dollars,3,16289661,,CAGDP9,79,Accommodation and food services
CAGDP9-79,38000,North Dakota,2017,Thousands of chained 2017 dollars,3,1183171,,CAGDP9,79,Accommodation and food services
CAGDP9-79,38000,North Dakota,2018,Thousands of chained 2017 dollars,3,1338156,,CAGDP9,79,Accommodation and food services
CAGDP9-79,38000,North Dakota,2019,Thousands of chained 2017 dollars,3,1440895,,CAGDP9,79,Accommodation and food services
CAGDP9-79,38000,North Dakota,2020,Thousands of chained 2017 dollars,3,1024516,,CAGDP9,79,Accommodation and food services
CAGDP9-79,38000,North Dakota,2021,Thousands of chained 2017 dollars,3,1367796,,CAGDP9,79,Accommodation and food services
CAGDP9-79,38000,North Dakota,2022,Thousands of chained 2017 dollars,3,1438384,,CAGDP9,79,Accommodation and food services
CAGDP9-79,39000,Ohio,2017,Thousands of chained 2017 dollars,3,16708797,,CAGDP9,79,Accommodation and food services
CAGDP9-79,39000,Ohio,2018,Thousands of chained 2017 dollars,3,16462400,,CAGDP9,79,Accommodation and food services
CAGDP9-79,39000,Ohio,2019,Thousands of chained 2017 dollars,3,16898580,,CAGDP9,79,Accommodation and food services
CAGDP9-79,39000,Ohio,2020,Thousands of chained 2017 dollars,3,13471753,,CAGDP9,79,Accommodation and food services
CAGDP9-79,39000,Ohio,2021,Thousands of chained 2017 dollars,3,16836611,,CAGDP9,79,Accommodation and food services
CAGDP9-79,39000,Ohio,2022,Thousands of chained 2017 dollars,3,17368546,,CAGDP9,79,Accommodation and food services
CAGDP9-79,40000,Oklahoma,2017,Thousands of chained 2017 dollars,3,5356468,,CAGDP9,79,Accommodation and food services
CAGDP9-79,40000,Oklahoma,2018,Thousands of chained 2017 dollars,3,5331068,,CAGDP9,79,Accommodation and food services
CAGDP9-79,40000,Oklahoma,2019,Thousands of chained 2017 dollars,3,5646979,,CAGDP9,79,Accommodation and food services
CAGDP9-79,40000,Oklahoma,2020,Thousands of chained 2017 dollars,3,4811939,,CAGDP9,79,Accommodation and food services
CAGDP9-79,40000,Oklahoma,2021,Thousands of chained 2017 dollars,3,6086314,,CAGDP9,79,Accommodation and food services
CAGDP9-79,40000,Oklahoma,2022,Thousands of chained 2017 dollars,3,5803549,,CAGDP9,79,Accommodation and food services
CAGDP9-79,41000,Oregon,2017,Thousands of chained 2017 dollars,3,7919609,,CAGDP9,79,Accommodation and food services
CAGDP9-79,41000,Oregon,2018,Thousands of chained 2017 dollars,3,8285668,,CAGDP9,79,Accommodation and food services
CAGDP9-79,41000,Oregon,2019,Thousands of chained 2017 dollars,3,8253467,,CAGDP9,79,Accommodation and food services
CAGDP9-79,41000,Oregon,2020,Thousands of chained 2017 dollars,3,6226248,,CAGDP9,79,Accommodation and food services
CAGDP9-79,41000,Oregon,2021,Thousands of chained 2017 dollars,3,7289459,,CAGDP9,79,Accommodation and food services
CAGDP9-79,41000,Oregon,2022,Thousands of chained 2017 dollars,3,8754831,,CAGDP9,79,Accommodation and food services
CAGDP9-79,42000,Pennsylvania,2017,Thousands of chained 2017 dollars,3,17941968,,CAGDP9,79,Accommodation and food services
CAGDP9-79,42000,Pennsylvania,2018,Thousands of chained 2017 dollars,3,18263692,,CAGDP9,79,Accommodation and food services
CAGDP9-79,42000,Pennsylvania,2019,Thousands of chained 2017 dollars,3,18919242,,CAGDP9,79,Accommodation and food services
CAGDP9-79,42000,Pennsylvania,2020,Thousands of chained 2017 dollars,3,13905956,,CAGDP9,79,Accommodation and food services
CAGDP9-79,42000,Pennsylvania,2021,Thousands of chained 2017 dollars,3,17582443,,CAGDP9,79,Accommodation and food services
CAGDP9-79,42000,Pennsylvania,2022,Thousands of chained 2017 dollars,3,18234130,,CAGDP9,79,Accommodation and food services
CAGDP9-79,44000,Rhode Island,2017,Thousands of chained 2017 dollars,3,2193171,,CAGDP9,79,Accommodation and food services
CAGDP9-79,44000,Rhode Island,2018,Thousands of chained 2017 dollars,3,2268751,,CAGDP9,79,Accommodation and food services
CAGDP9-79,44000,Rhode Island,2019,Thousands of chained 2017 dollars,3,2501520,,CAGDP9,79,Accommodation and food services
CAGDP9-79,44000,Rhode Island,2020,Thousands of chained 2017 dollars,3,1909519,,CAGDP9,79,Accommodation and food services
CAGDP9-79,44000,Rhode Island,2021,Thousands of chained 2017 dollars,3,2432768,,CAGDP9,79,Accommodation and food services
CAGDP9-79,44000,Rhode Island,2022,Thousands of chained 2017 dollars,3,2529764,,CAGDP9,79,Accommodation and food services
CAGDP9-79,45000,South Carolina,2017,Thousands of chained 2017 dollars,3,9515819,,CAGDP9,79,Accommodation and food services
CAGDP9-79,45000,South Carolina,2018,Thousands of chained 2017 dollars,3,9860970,,CAGDP9,79,Accommodation and food services
CAGDP9-79,45000,South Carolina,2019,Thousands of chained 2017 dollars,3,9567272,,CAGDP9,79,Accommodation and food services
CAGDP9-79,45000,South Carolina,2020,Thousands of chained 2017 dollars,3,7673778,,CAGDP9,79,Accommodation and food services
CAGDP9-79,45000,South Carolina,2021,Thousands of chained 2017 dollars,3,9668672,,CAGDP9,79,Accommodation and food services
CAGDP9-79,45000,South Carolina,2022,Thousands of chained 2017 dollars,3,10160629,,CAGDP9,79,Accommodation and food services
CAGDP9-79,46000,South Dakota,2017,Thousands of chained 2017 dollars,3,1737215,,CAGDP9,79,Accommodation and food services
CAGDP9-79,46000,South Dakota,2018,Thousands of chained 2017 dollars,3,1704863,,CAGDP9,79,Accommodation and food services
CAGDP9-79,46000,South Dakota,2019,Thousands of chained 2017 dollars,3,1582180,,CAGDP9,79,Accommodation and food services
CAGDP9-79,46000,South Dakota,2020,Thousands of chained 2017 dollars,3,1304943,,CAGDP9,79,Accommodation and food services
CAGDP9-79,46000,South Dakota,2021,Thousands of chained 2017 dollars,3,1604215,,CAGDP9,79,Accommodation and food services
CAGDP9-79,46000,South Dakota,2022,Thousands of chained 2017 dollars,3,1873760,,CAGDP9,79,Accommodation and food services
CAGDP9-79,47000,Tennessee,2017,Thousands of chained 2017 dollars,3,13064790,,CAGDP9,79,Accommodation and food services
CAGDP9-79,47000,Tennessee,2018,Thousands of chained 2017 dollars,3,13436544,,CAGDP9,79,Accommodation and food services
CAGDP9-79,47000,Tennessee,2019,Thousands of chained 2017 dollars,3,14122717,,CAGDP9,79,Accommodation and food services
CAGDP9-79,47000,Tennessee,2020,Thousands of chained 2017 dollars,3,10770469,,CAGDP9,79,Accommodation and food services
CAGDP9-79,47000,Tennessee,2021,Thousands of chained 2017 dollars,3,13712596,,CAGDP9,79,Accommodation and food services
CAGDP9-79,47000,Tennessee,2022,Thousands of chained 2017 dollars,3,15285800,,CAGDP9,79,Accommodation and food services
CAGDP9-79,48000,Texas,2017,Thousands of chained 2017 dollars,3,48890086,,CAGDP9,79,Accommodation and food services
CAGDP9-79,48000,Texas,2018,Thousands of chained 2017 dollars,3,47979607,,CAGDP9,79,Accommodation and food services
CAGDP9-79,48000,Texas,2019,Thousands of chained 2017 dollars,3,49439565,,CAGDP9,79,Accommodation and food services
CAGDP9-79,48000,Texas,2020,Thousands of chained 2017 dollars,3,39516103,,CAGDP9,79,Accommodation and food services
CAGDP9-79,48000,Texas,2021,Thousands of chained 2017 dollars,3,48570578,,CAGDP9,79,Accommodation and food services
CAGDP9-79,48000,Texas,2022,Thousands of chained 2017 dollars,3,52365040,,CAGDP9,79,Accommodation and food services
CAGDP9-79,49000,Utah,2017,Thousands of chained 2017 dollars,3,4462904,,CAGDP9,79,Accommodation and food services
CAGDP9-79,49000,Utah,2018,Thousands of chained 2017 dollars,3,4779107,,CAGDP9,79,Accommodation and food services
CAGDP9-79,49000,Utah,2019,Thousands of chained 2017 dollars,3,5105543,,CAGDP9,79,Accommodation and food services
CAGDP9-79,49000,Utah,2020,Thousands of chained 2017 dollars,3,4083970,,CAGDP9,79,Accommodation and food services
CAGDP9-79,49000,Utah,2021,Thousands of chained 2017 dollars,3,5056122,,CAGDP9,79,Accommodation and food services
CAGDP9-79,49000,Utah,2022,Thousands of chained 2017 dollars,3,5384218,,CAGDP9,79,Accommodation and food services
CAGDP9-79,50000,Vermont,2017,Thousands of chained 2017 dollars,3,1779887,,CAGDP9,79,Accommodation and food services
CAGDP9-79,50000,Vermont,2018,Thousands of chained 2017 dollars,3,1845514,,CAGDP9,79,Accommodation and food services
CAGDP9-79,50000,Vermont,2019,Thousands of chained 2017 dollars,3,1875130,,CAGDP9,79,Accommodation and food services
CAGDP9-79,50000,Vermont,2020,Thousands of chained 2017 dollars,3,1465466,,CAGDP9,79,Accommodation and food services
CAGDP9-79,50000,Vermont,2021,Thousands of chained 2017 dollars,3,1841834,,CAGDP9,79,Accommodation and food services
CAGDP9-79,50000,Vermont,2022,Thousands of chained 2017 dollars,3,1995604,,CAGDP9,79,Accommodation and food services
CAGDP9-79,51000,Virginia,2017,Thousands of chained 2017 dollars,3,14120891,,CAGDP9,79,Accommodation and food services
CAGDP9-79,51000,Virginia,2018,Thousands of chained 2017 dollars,3,13971793,,CAGDP9,79,Accommodation and food services
CAGDP9-79,51000,Virginia,2019,Thousands of chained 2017 dollars,3,14786262,,CAGDP9,79,Accommodation and food services
CAGDP9-79,51000,Virginia,2020,Thousands of chained 2017 dollars,3,11184369,,CAGDP9,79,Accommodation and food services
CAGDP9-79,51000,Virginia,2021,Thousands of chained 2017 dollars,3,13646843,,CAGDP9,79,Accommodation and food services
CAGDP9-79,51000,Virginia,2022,Thousands of chained 2017 dollars,3,14370452,,CAGDP9,79,Accommodation and food services
CAGDP9-79,53000,Washington,2017,Thousands of chained 2017 dollars,3,16747164,,CAGDP9,79,Accommodation and food services
CAGDP9-79,53000,Washington,2018,Thousands of chained 2017 dollars,3,17127324,,CAGDP9,79,Accommodation and food services
CAGDP9-79,53000,Washington,2019,Thousands of chained 2017 dollars,3,16255147,,CAGDP9,79,Accommodation and food services
CAGDP9-79,53000,Washington,2020,Thousands of chained 2017 dollars,3,11672814,,CAGDP9,79,Accommodation and food services
CAGDP9-79,53000,Washington,2021,Thousands of chained 2017 dollars,3,14765142,,CAGDP9,79,Accommodation and food services
CAGDP9-79,53000,Washington,2022,Thousands of chained 2017 dollars,3,16410515,,CAGDP9,79,Accommodation and food services
CAGDP9-79,54000,West Virginia,2017,Thousands of chained 2017 dollars,3,2486576,,CAGDP9,79,Accommodation and food services
CAGDP9-79,54000,West Virginia,2018,Thousands of chained 2017 dollars,3,2474012,,CAGDP9,79,Accommodation and food services
CAGDP9-79,54000,West Virginia,2019,Thousands of chained 2017 dollars,3,2494357,,CAGDP9,79,Accommodation and food services
CAGDP9-79,54000,West Virginia,2020,Thousands of chained 2017 dollars,3,2003003,,CAGDP9,79,Accommodation and food services
CAGDP9-79,54000,West Virginia,2021,Thousands of chained 2017 dollars,3,2354009,,CAGDP9,79,Accommodation and food services
CAGDP9-79,54000,West Virginia,2022,Thousands of chained 2017 dollars,3,2311045,,CAGDP9,79,Accommodation and food services
CAGDP9-79,55000,Wisconsin,2017,Thousands of chained 2017 dollars,3,7825223,,CAGDP9,79,Accommodation and food services
CAGDP9-79,55000,Wisconsin,2018,Thousands of chained 2017 dollars,3,7959296,,CAGDP9,79,Accommodation and food services
CAGDP9-79,55000,Wisconsin,2019,Thousands of chained 2017 dollars,3,8444466,,CAGDP9,79,Accommodation and food services
CAGDP9-79,55000,Wisconsin,2020,Thousands of chained 2017 dollars,3,6736729,,CAGDP9,79,Accommodation and food services
CAGDP9-79,55000,Wisconsin,2021,Thousands of chained 2017 dollars,3,8442884,,CAGDP9,79,Accommodation and food services
CAGDP9-79,55000,Wisconsin,2022,Thousands of chained 2017 dollars,3,8492579,,CAGDP9,79,Accommodation and food services
CAGDP9-79,56000,Wyoming,2017,Thousands of chained 2017 dollars,3,1398729,,CAGDP9,79,Accommodation and food services
CAGDP9-79,56000,Wyoming,2018,Thousands of chained 2017 dollars,3,1324371,,CAGDP9,79,Accommodation and food services
CAGDP9-79,56000,Wyoming,2019,Thousands of chained 2017 dollars,3,1336774,,CAGDP9,79,Accommodation and food services
CAGDP9-79,56000,Wyoming,2020,Thousands of chained 2017 dollars,3,1234265,,CAGDP9,79,Accommodation and food services
CAGDP9-79,56000,Wyoming,2021,Thousands of chained 2017 dollars,3,1516201,,CAGDP9,79,Accommodation and food services
CAGDP9-79,56000,Wyoming,2022,Thousands of chained 2017 dollars,3,1582115,,CAGDP9,79,Accommodation and food services
CAGDP9-82,01000,Alabama,2017,Thousands of chained 2017 dollars,3,5571405,,CAGDP9,82,Other services (except government and government enterprises)
CAGDP9-82,01000,Alabama,2018,Thousands of chained 2017 dollars,3,5787098,,CAGDP9,82,Other services (except government and government enterprises)
CAGDP9-82,01000,Alabama,2019,Thousands of chained 2017 dollars,3,5666347,,CAGDP9,82,Other services (except government and government enterprises)
CAGDP9-82,01000,Alabama,2020,Thousands of chained 2017 dollars,3,5394538,,CAGDP9,82,Other services (except government and government enterprises)
